2.5	1.5	1
6.49	1.5	1
10.47	1.5	1
14.46	1.5	1
20.44	1.5	1
24.43	1.5	1
28.41	1.5	1
34.4	1.5	1
39.38	1.5	1
42.37	1.5	1
45.35	1.5	1
48.34	1.5	1
52.32	1.5	1
55.31	1.5	1
59.29	1.5	1
62.28	1.5	1
68.26	1.5	1
73.25	1.5	1
